"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry.x","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","PGes","PTrdTri","PApr","PFawn","PFstMon","PSept","PLac","ranch","MassKg"
4962,"4963","Capture",10,30,2015,"ES","E","NO","M",1.5,1.5,101,"c(654258.2625",243.307944645028,177.89914088216,65.408803762868,118.430544795468,0,114.481883543398,233.853811431531,200.253123401664,196.286795287393,3.96632811427116,129.690074936952,5.59251679992303,292.791677081957,400.626638076734,"ES",45.812792
4973,"4975","Capture",10,30,2015,"ES","E","NO","M",1.5,1.5,82,"c(654685.9852",233.544494709,171.870423248038,61.6740714609623,115.697192048654,0,112.047940683551,232.523398351855,184.573732820922,180.51093187707,4.06280094385147,112.74183081463,5.57834743335843,287.759022098035,403.503897047602,"ES",37.194544
4978,"5796","Capture",11,4,2016,"ES",NA,"YES","F",1.5,1.5,56,"c(653563.6493",236.140324396081,208.941477728076,27.198846668005,28.8325090794824,6.96842207806185,117.047446520926,155.309710773101,239.609195034951,179.337358962744,60.2743365471251,117.708072475391,0,123.515448203078,246.381094021053,"ES",25.401152
4999,"5000","Capture",10,30,2015,"ES",NA,"NO","F",1.5,1.5,98,"c(653760.894",239.609195034951,179.337358962744,60.2743365471251,117.708072475391,0,123.515448203078,246.381094021053,164.941144986791,161.029009862585,3.91213512420654,105.24026672334,6.40200047381222,290.972090040334,420.196271511726,"ES",44.452016
5017,"5018","Capture",10,31,2015,"ES","W","NO","F",1.5,1.5,82,"c(652759.7747",246.311059200903,182.520460391184,63.7916284287349,117.385467741871,0,120.117753668921,239.679303733981,188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",37.194544
5026,"5028","Capture",10,31,2015,"ES","W","NO","M",1.5,1.5,106,"c(653491.3625",269.586801054444,197.74299916115,71.8438018932938,137.139216760501,0,133.191901240498,259.976603779942,216.476541211828,212.843594104051,3.632947107777,152.212913160678,6.74090773845091,313.486758857966,423.417282601353,"ES",48.080752
5031,"5032","Capture",10,31,2015,"ES","W","NO","M",1.5,1.5,96,"c(652716.6283",269.586801054444,197.74299916115,71.8438018932938,137.139216760501,0,133.191901240498,259.976603779942,216.476541211828,212.843594104051,3.632947107777,152.212913160678,6.74090773845091,313.486758857966,423.417282601353,"ES",43.544832
5038,"5039","Capture",10,31,2015,"ES","W","NO","F",1.5,1.5,68,"c(652118.0174",269.586801054444,197.74299916115,71.8438018932938,137.139216760501,0,133.191901240498,259.976603779942,216.476541211828,212.843594104051,3.632947107777,152.212913160678,6.74090773845091,313.486758857966,423.417282601353,"ES",30.844256
5042,".","Capture",10,31,2015,"ES","W","NO","M",1.5,1.5,63,"c(652118.0161",269.586801054444,197.74299916115,71.8438018932938,137.139216760501,0,133.191901240498,259.976603779942,216.476541211828,212.843594104051,3.632947107777,152.212913160678,6.74090773845091,313.486758857966,423.417282601353,"ES",28.576296
5049,"4421","Capture",10,31,2015,"ES","W","YES","F",1.5,1.5,73,"c(650641.9247",273.342341746698,207.037699754845,66.3097135853022,129.348911918205,0,128.030626074644,243.266956040519,183.581523722154,179.943069284898,3.63845443725586,128.229608459515,7.01463171839714,307.626835168339,427.394635149278,"ES",33.112216
5052,"5053","Capture",10,31,2015,"ES","W","NO","F",1.5,1.5,85,"c(654003.193",239.609195034951,179.337358962744,60.2743365471251,117.708072475391,0,123.515448203078,246.381094021053,164.941144986791,161.029009862585,3.91213512420654,105.24026672334,6.40200047381222,290.972090040334,420.196271511726,"ES",38.55532
5308,"5309","Capture",11,13,2015,"BV",NA,"NO","F",1.5,1.5,82,"c(550947.6244",316.457297033514,191.9195745209,125.649616673123,87.4468486006371,0.00641142297536135,42.6624454103875,57.3145821432117,80.9343567902687,77.6733508075121,3.26100598275662,96.7222421728074,64.341929923743,194.132667781203,277.659441651078,"BV",37.194544
5423,"5312","Capture",11,13,2015,"BV",NA,"NO","F",1.5,1.5,81,"c(551114.3959",308.764671502668,192.028169134664,117.887171138078,90.6542341876775,0.0118309715762734,44.1392320347951,59.2062362544239,84.8481655414216,82.5706129292957,2.27755261212587,90.6812762431801,58.5955196507275,198.857645542375,276.116833595108,"BV",36.740952
5424,"5425","Capture",11,13,2015,"BV",NA,"NO","M",1.5,1.5,92,"c(551114.3959",308.764671502668,192.028169134664,117.887171138078,90.6542341876775,0.0118309715762734,44.1392320347951,59.2062362544239,84.8481655414216,82.5706129292957,2.27755261212587,90.6812762431801,58.5955196507275,198.857645542375,276.116833595108,"BV",41.730464
5437,"5438","Capture",10,29,2016,"BV",NA,"YES","F",1.5,1.5,54,"c(554252.9253",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",24.493968
5494,"5495","Capture",11,13,2015,"BV",NA,"NO","M",1.5,1.5,101,"c(554795.0174",343.029000659881,218.503028859792,125.581663161516,88.8270515822806,0.10754019767046,46.7933729449287,61.7327452444006,83.6041316539049,81.22169226408,2.38243938982487,100.859122699592,64.8138152123429,238.946781555191,320.97621594416,"BV",45.812792
5602,"5603","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,76,"c(650214.1684",260.09405813925,224.640161557123,35.4538965821266,41.2439414770924,8.25694170460338,118.429070849204,165.243315804575,273.342341746698,207.037699754845,66.3097135853022,129.348911918205,0,128.030626074644,243.266956040519,"ES",34.472992
5620,"5621","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,80,"c(652298.0783",221.842001413926,190.301969848573,31.5400315653533,36.7490336691262,6.92465353757143,107.369111205451,155.057894035686,269.586801054444,197.74299916115,71.8438018932938,137.139216760501,0,133.191901240498,259.976603779942,"ES",36.28736
5624,"5625","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,76,"c(650011.267",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",34.472992
5704,"5705","Capture",11,4,2016,"ES","E","NO","M",1.5,1.5,70.5,"c(654295.1386",209.597490409797,179.873089978879,29.5093988031149,24.8811105771456,5.87971140339505,128.714851597324,165.153501709807,233.544494709,171.870423248038,61.6740714609623,115.697192048654,0,112.047940683551,232.523398351855,"ES",31.978236
5708,"5709","Capture",11,4,2016,"ES",NA,"NO","F",1.5,1.5,68,"c(654556.2419",209.597490409797,179.873089978879,29.5093988031149,24.8811105771456,5.87971140339505,128.714851597324,165.153501709807,233.544494709,171.870423248038,61.6740714609623,115.697192048654,0,112.047940683551,232.523398351855,"ES",30.844256
5720,"5721","Capture",11,4,2016,"ES","E","NO","M",1.5,1.5,72,"c(655625.8408",208.819770274917,186.565717464546,22.1874347776174,30.5397764568042,6.07713554546353,116.344554260373,152.409435448499,234.478658031439,176.222429614281,58.3042687363922,118.262797927251,0,145.535246960819,269.190027110279,"ES",32.658624
5724,"5725","Capture",11,4,2016,"ES","E","NO","M",1.5,1.5,89.5,"c(655173.4491",208.819770274917,186.565717464546,22.1874347776174,30.5397764568042,6.07713554546353,116.344554260373,152.409435448499,234.478658031439,176.222429614281,58.3042687363922,118.262797927251,0,145.535246960819,269.190027110279,"ES",40.596484
5729,"5730","Capture",10,29,2016,"BV",NA,"NO","F",1.5,1.5,61,"c(555400.2411",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",27.669112
5733,"5734","Capture",10,29,2016,"BV",NA,"NO","F",1.5,1.5,68,"c(556341.7214",199.599562659147,181.485907891765,18.1136547673814,90.6704508792609,13.9600019771606,27.1141317086294,167.078897974454,331.873735986679,213.686885274976,118.901732548373,86.5363847506232,0.503049314022064,49.1068125069142,63.9015586008318,"BV",30.844256
5751,"5752","Capture",11,4,2016,"ES",NA,"NO","F",1.5,1.5,68,"c(653867.6453",230.901232635952,197.34498292394,33.5562497120118,32.0718955546617,7.00573736988008,120.994057769422,163.116610440426,255.631408278377,188.055386040838,67.5760222375393,122.46058927523,0,121.935021292418,241.852615427226,"ES",30.844256
5753,"5754","Capture",11,4,2016,"ES",NA,"NO","F",1.5,1.5,73.5,"c(653563.6493",236.140324396081,208.941477728076,27.198846668005,28.8325090794824,6.96842207806185,117.047446520926,155.309710773101,239.609195034951,179.337358962744,60.2743365471251,117.708072475391,0,123.515448203078,246.381094021053,"ES",33.339012
5763,"5764","Capture",11,4,2016,"ES",NA,"NO","F",1.5,1.5,63,"c(653946.1055",234.904163049767,203.39106317074,31.5130998790264,29.7732172240503,7.00982516491786,122.427674725768,161.827516494901,246.311059200903,182.520460391184,63.7916284287349,117.385467741871,0,120.117753668921,239.679303733981,"ES",28.576296
5765,"5766","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,74,"c(651766.6653",259.205797230825,227.398418312892,31.8073789179325,39.4872468403773,8.28756802261341,114.722100396466,161.506849693076,267.283519301273,204.170605096675,63.1256190454588,126.955412612471,0,134.111131988466,249.022793605575,"ES",33.565808
5772,"5773","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,73,"c(652779.2396",234.904163049767,203.39106317074,31.5130998790264,29.7732172240503,7.00982516491786,122.427674725768,161.827516494901,246.311059200903,182.520460391184,63.7916284287349,117.385467741871,0,120.117753668921,239.679303733981,"ES",33.112216
5774,"5802","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,80,"c(652626.9361",234.904163049767,203.39106317074,31.5130998790264,29.7732172240503,7.00982516491786,122.427674725768,161.827516494901,246.311059200903,182.520460391184,63.7916284287349,117.385467741871,0,120.117753668921,239.679303733981,"ES",36.28736
5784,"5785","Capture",11,4,2016,"ES","E","NO","M",1.5,1.5,98,"c(653910.3112",229.781423736364,204.726922679693,25.0545010566711,32.7300989472424,6.88898344704649,110.106522721238,149.924001337087,246.746085093488,185.819501266946,61.0201195627452,117.536641114624,0,155.47196356178,278.853956477855,"ES",44.452016
5786,"5787","Capture",11,4,2016,"ES","E","NO","M",1.5,1.5,89.5,"c(653987.9337",229.781423736364,204.726922679693,25.0545010566711,32.7300989472424,6.88898344704649,110.106522721238,149.924001337087,246.746085093488,185.819501266946,61.0201195627452,117.536641114624,0,155.47196356178,278.853956477855,"ES",40.596484
5799,"4984","Capture",11,4,2016,"ES","E","YES","M",1.5,1.5,73,"c(653563.6493",236.140324396081,208.941477728076,27.198846668005,28.8325090794824,6.96842207806185,117.047446520926,155.309710773101,239.609195034951,179.337358962744,60.2743365471251,117.708072475391,0,123.515448203078,246.381094021053,"ES",33.112216
5804,"5103","Capture",11,5,2016,"ES","W","YES","M",1.5,1.5,78.5,"c(652801.6287",230.901232635952,197.34498292394,33.5562497120118,32.0718955546617,7.00573736988008,120.994057769422,163.116610440426,255.631408278377,188.055386040838,67.5760222375393,122.46058927523,0,121.935021292418,241.852615427226,"ES",35.606972
5807,"5808","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,82,"c(654340.0761",205.801718121132,173.050536477094,32.5394432215253,26.2377787996083,5.7462652376853,129.099281534873,168.626119631604,243.307944645028,177.89914088216,65.408803762868,118.430544795468,0,114.481883543398,233.853811431531,"ES",37.194544
5809,"5810","Capture",11,4,2016,"ES",NA,"NO","F",1.5,1.5,73,"c(653967.9342",230.901232635952,197.34498292394,33.5562497120118,32.0718955546617,7.00573736988008,120.994057769422,163.116610440426,255.631408278377,188.055386040838,67.5760222375393,122.46058927523,0,121.935021292418,241.852615427226,"ES",33.112216
5815,"5816","Capture",11,5,2016,"ES","E","NO","M",1.5,1.5,64,"c(653233.9524",230.901232635952,197.34498292394,33.5562497120118,32.0718955546617,7.00573736988008,120.994057769422,163.116610440426,255.631408278377,188.055386040838,67.5760222375393,122.46058927523,0,121.935021292418,241.852615427226,"ES",29.029888
5819,"5820","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,45,"c(651215.07",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",20.41164
5835,"5837","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,78,"c(650911.424",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",35.380176
5838,"5839","Capture",11,5,2016,"ES","W","NO","M",1.5,1.5,69.5,"c(650317.5966",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",31.524644
5844,"5845","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,67,"c(650317.3947",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",30.390664
5848,"5849","Capture",11,5,2016,"ES","W","NO","F",1.5,1.5,60,"c(649747.4815",257.428575723752,220.442491978407,36.9860837453452,43.4773043745663,8.2443494219333,115.689268277958,163.565401570872,280.371046263113,210.680150824919,69.6908954381942,136.355956727872,0,127.400980855338,246.802970635705,"ES",27.21552
5851,"5950","Capture",10,29,2016,"BV",NA,"NO","F",1.5,1.5,57,"c(553391.9549",206.924083618447,190.424882946536,16.4992006719113,92.3196490498085,8.91819826865685,27.1332511664368,146.961518457421,318.652594008541,202.964876683502,116.771936557241,88.8281634505838,0.0373622700572014,47.2727162856608,62.4076078999787,"BV",25.854744
5857,"5856","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,73,"c(615357.7648",246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,500.707474304829,367.160280494485,133.634054206312,188.527005805401,4.29913491010666,142.714060240891,197.850113511318,"SR",33.112216
5862,"5863","Capture",10,28,2016,"SR",NA,"NO","F",1.5,1.5,65,"c(615334.0605",246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,500.707474304829,367.160280494485,133.634054206312,188.527005805401,4.29913491010666,142.714060240891,197.850113511318,"SR",29.48348
5867,".","Capture",10,29,2016,"BV",NA,"NO","M",1.5,1.5,79,"c(550731.4759",211.395256265532,192.665719314944,18.7295369505882,98.8944321986055,8.98614085733425,26.3178546931595,148.780108744628,310.851098920917,194.532208496705,117.066038237652,91.6343075186014,0.0308824069797993,47.8038119524717,63.5819565523416,"BV",35.833768
5874,"5875","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,67,"c(615404.7024",246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,500.707474304829,367.160280494485,133.634054206312,188.527005805401,4.29913491010666,142.714060240891,197.850113511318,"SR",30.390664
5880,"5881","Capture",10,29,2016,"BV",NA,"NO","F",1.5,1.5,58,"c(552038.7386",206.924083618447,190.424882946536,16.4992006719113,92.3196490498085,8.91819826865685,27.1332511664368,146.961518457421,318.652594008541,202.964876683502,116.771936557241,88.8281634505838,0.0373622700572014,47.2727162856608,62.4076078999787,"BV",26.308336
5886,"5887","Capture",10,29,2016,"BV",NA,"NO","M",1.5,1.5,119,"c(553988.1511",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",53.977448
5890,"5891","Capture",10,29,2016,"BV",NA,"NO","F",1.5,1.5,73,"c(551317.7968",211.791595451534,196.983878783882,14.8077166676521,95.8845747837913,8.18918653746369,29.8589580627158,150.940002920863,308.764671502668,192.028169134664,117.887171138078,90.6542341876775,0.0118309715762734,44.1392320347951,59.2062362544239,"BV",33.112216
5907,"5908","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,89,"c(615080.1951",253.109533849405,244.849919492612,8.25961435679346,152.977319711936,22.6483169349376,54.373013779521,260.130530931288,508.802558071911,370.447371788323,138.636478692293,211.869198352098,4.4760308265686,145.490991514176,208.301696714014,"SR",40.369688
5911,"5912","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,92,"c(614787.7057",253.109533849405,244.849919492612,8.25961435679346,152.977319711936,22.6483169349376,54.373013779521,260.130530931288,508.802558071911,370.447371788323,138.636478692293,211.869198352098,4.4760308265686,145.490991514176,208.301696714014,"SR",41.730464
5913,"5914","Capture",10,28,2016,"SR",NA,"NO","F",1.5,1.5,82,"c(614786.7433",248.895358782727,241.900031000376,6.99532778235152,161.118546982994,22.8131820762064,55.4677851423621,267.550820877543,508.733210548991,370.117264807632,138.862598508422,202.692563073709,4.14036422967911,141.962161354721,202.587828189135,"SR",37.194544
5918,"5919","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,90,"c(616533.0477",242.313135381897,235.334323771,6.97881161089754,149.708833031058,14.8356751203537,53.3437279555947,240.084223741665,500.736043256475,367.012960728956,133.862021222711,197.944237651303,5.12944996356964,146.961354551371,205.546082626563,"SR",40.82328
5936,"5938","Capture",10,28,2016,"SR",NA,"NO","M",1.5,1.5,102,"c(614743.9336",249.082807019353,243.335536062718,5.74727095663548,168.481921863393,22.8852080894867,57.9478738456964,274.879507039324,509.44209375279,370.117041019374,139.524856964941,193.082166890614,3.36608767509461,138.708196900785,195.467560730875,"SR",46.266384
5945,"5943","Capture",10,28,2016,"SR",NA,"NO","F",1.5,1.5,110,"c(615404.7024",246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,500.707474304829,367.160280494485,133.634054206312,188.527005805401,4.29913491010666,142.714060240891,197.850113511318,"SR",49.89512
5961,"5962","Capture",10,29,2016,"BV",NA,"NO","M",1.5,1.5,72,"c(554406.8842",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",32.658624
5969,"5970","Capture",10,29,2016,"BV",NA,"NO","M",1.5,1.5,81,"c(554454.6266",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",36.740952
5973,"5974","Capture",10,29,2016,"BV",NA,"NO","M",1.5,1.5,83,"c(554131.1593",202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,326.419236836489,210.297572029289,117.062961119926,87.4436916121048,0.196711659431458,48.9780624620616,64.0267386579653,"BV",37.648136
6178,".","Capture",10,28,2016,"SR",NA,"NO","F",1.5,1.5,74,"c(614787.7057",253.109533849405,244.849919492612,8.25961435679346,152.977319711936,22.6483169349376,54.373013779521,260.130530931288,508.802558071911,370.447371788323,138.636478692293,211.869198352098,4.4760308265686,145.490991514176,208.301696714014,"SR",33.565808
6374,"6375","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,90.5,"c(615996.8437",268.393732346274,200.62611632995,63.4730303115212,145.964079375524,65.0245543941856,43.7521710321307,204.028259858489,243.268373354804,234.973182051908,8.29519130289554,140.755356013309,15.0024377703667,52.1293677918148,232.072518937988,"SR",41.050076
6382,"6383","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,85,"c(615775.4685",266.630312220528,202.670590137466,60.1090417318047,146.337359582991,62.5335550239543,45.8002310991287,201.080764957354,242.313135381897,235.334323771,6.97881161089754,149.708833031058,14.8356751203537,53.3437279555947,240.084223741665,"SR",38.55532
6385,"6386","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,96.5,"c(615966.7713",266.630312220528,202.670590137466,60.1090417318047,146.337359582991,62.5335550239543,45.8002310991287,201.080764957354,242.313135381897,235.334323771,6.97881161089754,149.708833031058,14.8356751203537,53.3437279555947,240.084223741665,"SR",43.771628
6387,"6388","Capture",11,3,2018,"SR",NA,"YES","F",1.5,1.5,67,"c(615597.0792",423.30606256552,401.056179364547,20.7634743712842,413.062137573958,31.9432054609061,327.447605748661,417.058152136393,266.630312220528,202.670590137466,60.1090417318047,146.337359582991,62.5335550239543,45.8002310991287,201.080764957354,"SR",30.390664
6393,"6394","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,87,"c(614461.2892",266.86481281335,205.602919708588,57.1401866190136,139.566590195347,55.6335516571999,48.9061580896377,194.035863697354,248.895358782727,241.900031000376,6.99532778235152,161.118546982994,22.8131820762064,55.4677851423621,267.550820877543,"SR",39.462504
6400,"6428","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,82,"c(614554.5969",266.86481281335,205.602919708588,57.1401866190136,139.566590195347,55.6335516571999,48.9061580896377,194.035863697354,248.895358782727,241.900031000376,6.99532778235152,161.118546982994,22.8131820762064,55.4677851423621,267.550820877543,"SR",37.194544
6403,"6404","Capture",10,22,2017,"BV",NA,"NO","M",1.5,1.5,91,"c(550843.7523",183.0167711135,131.207770844921,49.6932611614465,133.164685374126,73.3989491518586,32.854505777359,145.064685663208,211.395256265532,192.665719314944,18.7295369505882,98.8944321986055,8.98614085733425,26.3178546931595,148.780108744628,"BV",41.276872
6445,"6446","Capture",10,21,2017,"SR",NA,"NO","M",1.5,1.5,68,"c(615320.6903",260.716074987467,201.656405850466,55.8508149385452,145.733831586556,61.8400741211081,48.1350179761648,200.063217028132,246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,"SR",30.844256
6447,"6448","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,93,"c(615139.1809",260.716074987467,201.656405850466,55.8508149385452,145.733831586556,61.8400741211081,48.1350179761648,200.063217028132,246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,"SR",42.184056
6451,"6452","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,102,"c(615232.7482",260.716074987467,201.656405850466,55.8508149385452,145.733831586556,61.8400741211081,48.1350179761648,200.063217028132,246.146924241755,240.506063626224,5.64086061553098,158.488793105895,14.9014182984829,56.0069861505181,249.027164721862,"SR",46.266384
6468,"6466","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,75,"c(614924.2732",260.905704301957,203.494335857395,53.91099460423,137.004933580378,54.5577193275093,52.7440333068371,193.842463682289,249.082807019353,243.335536062718,5.74727095663548,168.481921863393,22.8852080894867,57.9478738456964,274.879507039324,"SR",34.0194
6471,"6473","Capture",11,3,2018,"SR",NA,"YES","F",1.5,1.5,76,"c(612400.6778",380.997295349137,357.930704720783,21.2601155850571,366.626763592008,32.70530279167,291.027134399861,388.306407212222,255.553000624422,199.70543941496,52.0437169959769,125.747931798753,49.9639514610171,58.1113128364086,189.805088678142,"SR",34.472992
6474,"6475","Capture",10,21,2017,"SR",NA,"NO","F",1.5,1.5,92,"c(612376.6771",255.553000624422,199.70543941496,52.0437169959769,125.747931798753,49.9639514610171,58.1113128364086,189.805088678142,251.746034715325,245.87774848938,5.86828622594474,176.581911819987,31.664962249808,58.5365082267672,299.673337433953,"SR",41.730464
6484,"6485","Capture",10,22,2017,"BV",NA,"NO","M",1.5,1.5,60,"c(551415.2544",183.0167711135,131.207770844921,49.6932611614465,133.164685374126,73.3989491518586,32.854505777359,145.064685663208,211.395256265532,192.665719314944,18.7295369505882,98.8944321986055,8.98614085733425,26.3178546931595,148.780108744628,"BV",27.21552
6488,"6489","Capture",10,22,2017,"BV",NA,"NO","M",1.5,1.5,96.5,"c(551236.6067",183.0167711135,131.207770844921,49.6932611614465,133.164685374126,73.3989491518586,32.854505777359,145.064685663208,211.395256265532,192.665719314944,18.7295369505882,98.8944321986055,8.98614085733425,26.3178546931595,148.780108744628,"BV",43.771628
6490,"6491","Capture",10,22,2017,"BV",NA,"NO","F",1.5,1.5,63,"c(551701.2007",175.249369596131,129.082797375508,44.2668900564312,131.394528565928,74.0322287660092,37.3338029384613,152.352079583332,207.236007672735,186.042401385494,21.193606287241,94.0261427886726,10.1388163898082,25.2887045443058,145.499941167975,"BV",28.576296
6494,"6495","Capture",10,22,2017,"BV",NA,"NO","M",1.5,1.5,97.5,"c(550822.5266",183.0167711135,131.207770844921,49.6932611614465,133.164685374126,73.3989491518586,32.854505777359,145.064685663208,211.395256265532,192.665719314944,18.7295369505882,98.8944321986055,8.98614085733425,26.3178546931595,148.780108744628,"BV",44.22522
6507,"6508","Capture",10,22,2017,"BV",NA,"NO","M",1.5,1.5,56,"c(550629.4333",184.080188926542,127.529436316574,54.1055907905102,131.829017834971,78.3987636137754,29.7519970536232,145.939837956801,211.791595451534,196.983878783882,14.8077166676521,95.8845747837913,8.18918653746369,29.8589580627158,150.940002920863,"BV",25.401152
6515,"6517","Capture",10,22,2017,"BV",NA,"NO","F",1.5,1.5,72,"c(550891.1157",184.080188926542,127.529436316574,54.1055907905102,131.829017834971,78.3987636137754,29.7519970536232,145.939837956801,211.791595451534,196.983878783882,14.8077166676521,95.8845747837913,8.18918653746369,29.8589580627158,150.940002920863,"BV",32.658624
6533,"6534","Capture",10,22,2017,"BV",NA,"NO","F",1.5,1.5,71,"c(554431.2963",167.522860195022,123.154482990503,42.2577595668845,134.295091538108,84.6182695910101,38.0805831150046,167.004968079285,202.836609226204,185.215172087774,17.6214371384304,90.5222683018947,10.8049127171689,26.1642223866656,152.056237517012,"BV",32.205032
6552,"7673","Capture",11,11,2018,"ES","S","YES","M",1.5,1.5,90.5,"c(653268.201",368.344010542932,357.850463355746,8.79843948874622,353.402822608681,10.4640230403747,207.278616458178,289.087742474163,164.91552140424,132.566877956968,24.0484220040962,91.3766483234941,60.6107018630719,22.7575617704424,176.747844682599,"ES",41.050076
6562,"6563","Capture",10,28,2017,"ES",NA,"NO","M",1.5,1.5,109,"c(654634.221",179.527498387732,140.096392867155,26.6107567809522,80.7014320958406,47.5814379863441,23.1464738082141,159.42744242819,209.597490409797,179.873089978879,29.5093988031149,24.8811105771456,5.87971140339505,128.714851597324,165.153501709807,"ES",49.441528
6592,"6593","Capture",10,28,2017,"ES",NA,"NO","M",1.5,1.5,71,"c(652644.8776",207.78340708639,161.923480084748,28.5234001309145,87.8480255981122,56.6164763261477,24.869206815958,172.196135728518,229.781423736364,204.726922679693,25.0545010566711,32.7300989472424,6.88898344704649,110.106522721238,149.924001337087,"ES",32.205032
6600,"6601","Capture",10,29,2017,"ES",NA,"NO","M",1.5,1.5,76,"c(652338.0616",207.78340708639,161.923480084748,28.5234001309145,87.8480255981122,56.6164763261477,24.869206815958,172.196135728518,229.781423736364,204.726922679693,25.0545010566711,32.7300989472424,6.88898344704649,110.106522721238,149.924001337087,"ES",34.472992
6603,"7678","Capture",11,11,2018,"ES",NA,"YES","M",1.5,1.5,72,"c(653298.2787",368.344010542932,357.850463355746,8.79843948874622,353.402822608681,10.4640230403747,207.278616458178,289.087742474163,164.91552140424,132.566877956968,24.0484220040962,91.3766483234941,60.6107018630719,22.7575617704424,176.747844682599,"ES",32.658624
